Ticker,Volume,Short Float,Short Ratio
OCGN,"56,984,799",26.01%,12.60
PAR,"3,187,190",26.54%,7.23
BCAX,"4,598,489",27.05%,17.42
PGEN,"11,287,859",27.25%,8.97
FDMT,"2,018,776",27.64%,15.74
CBRL,"2,680,187",27.70%,4.92
XPOF,"1,667,269",27.72%,14.86
KSS,"9,075,801",27.77%,5.98
SPHR,"1,621,764",27.80%,10.57
OMDA,"3,307,055",28.24%,7.79
NGNE,"503,462",28.32%,22.72
CRVS,"3,419,338",28.32%,12.50
SEZL,"862,512",28.42%,6.57
KPTI,"3,214,091",28.51%,10.73
TNGX,"15,357,300",28.53%,8.85
GO,"3,603,938",28.85%,8.09
GLUE,"5,911,364",29.20%,17.05
SVRA,"6,138,046",29.43%,21.40
TWST,"4,265,401",29.61%,10.86
FOUR,"3,648,483",29.93%,9.50
MNRO,"1,306,158",29.97%,6.43
REPL,"9,960,361",30.02%,3.02
BEAM,"4,773,908",30.19%,13.19
TRIP,"5,387,068",31.83%,8.64
ZBIO,"3,495,495",32.10%,15.65
GRND,"2,515,241",32.67%,5.52
ORIC,"3,749,773",33.64%,11.00
NTST,"21,931,303",34.07%,22.64
WYFI,"2,188,307",34.37%,1.92
SLS,"20,714,970",34.47%,8.35
IBRX,"40,803,845",34.79%,9.54
TEM,"8,950,149",35.96%,5.97
NTLA,"9,787,840",37.68%,7.87
GRPN,"3,589,656",62.07%,6.34
